university,career,inscription_date,first_name,last_name,gender,age,location,email
-universidad-abierta-interamericana,Contador-público-,20/Oct/24,Anthony,bender,M,83,Cañadon-del-corral,Ysantana@hotmail.com
-universidad-abierta-interamericana,Ingeniería-electrónica,20/Oct/09,John,hernandez,M,15,An-aike,Gwebb@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-producción-de-bioimagenes,20/Oct/03,Christina,allen,F,54,Acostilla,Javier17@hotmail.com
-universidad-abierta-interamericana,Agronomía,20/Dec/10,Gwendolyn,thompson,F,93,Belgrano,Fergusonandrea@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,20/Nov/03,Alyssa,peterson,F,56,Alcete,Crystal21@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,20/Nov/08,Madison,marks,F,69,Bajastine,Tracey81@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-biológicas,20/Dec/24,Paul,carlson,M,62,Barro-negro,Lynn70@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,20/Dec/21,Michelle,nelson,F,12,Almirante-solier,Bullockeric@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-educación-,21/Jan/08,Christopher,campos,M,61,Aldea-beleiro,Allen75@gmail.com
-universidad-abierta-interamericana,Farmacia,20/Oct/13,Brenda,cabrera,F,94,Cerana,Rguerra@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-relaciones-del-trabajo-,20/Nov/06,Mariah,atkins,F,29,Angostura,Scottrodriguez@yahoo.com
-universidad-abierta-interamericana,Ingeniería-mecánica,20/Oct/05,Tara,harris,F,31,Favelli,Michelledrake@gmail.com
-universidad-abierta-interamericana,Actuario-,21/Jan/20,Thomas,alexander,M,25,Abo-nezu,Brian80@gmail.com
-universidad-abierta-interamericana,Arquitectura,20/Dec/17,Caitlin,johnson,F,16,Colonia-roca,Rebeccamacdonald@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-sociología-,20/Dec/15,Jo,rivera,F,4,Bajo-de-los-sueldos,Kevin58@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-kinesiología-y-fisiatría,20/Oct/04,Harold,brown,M,96,Colonia-zambungo,Alyssamartin@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-biológicas,20/Sep/14,Teresa,dickerson,F,12,Los-corredores,Sarahall@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-artes,20/Dec/24,Mary,adams,F,34,Alfredo-demarchi,Hillteresa@yahoo.com
-universidad-abierta-interamericana,Farmacia,21/Jan/31,Donald,graves,M,48,Oriente,Curtis18@gmail.com
-universidad-abierta-interamericana,Medicina,20/Oct/08,Jeremy,young,M,65,Buen-pasto,Laurawinters@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-administración-,20/Dec/30,Victoria,silva,F,77,Arroyo-seco,Whamilton@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,20/Dec/12,Nicole,underwood,F,79,Camino-centenario-km-11500,Millerrichard@hotmail.com
-universidad-abierta-interamericana,Agronomía,20/Oct/29,Kimberly,kerr,F,34,Bajo-guazu,Omaradams@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,21/Jan/30,Andrew,roberts,M,85,Arroyo-moreira,April66@hotmail.com
-universidad-abierta-interamericana,Actuario-,20/Sep/20,Paul,english,M,61,Barrio-belgrano,Stephanie14@gmail.com
-universidad-abierta-interamericana,Arquitectura,20/Sep/07,Jeremy,fuentes,M,22,Barrancas,Leahsmith@hotmail.com
-universidad-abierta-interamericana,Ingeniería-electrónica,20/Nov/10,Lisa,davis,F,3,Chacabuco,Joseph87@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,20/Sep/02,Michael,murphy,M,36,San-lorenzo,Murraydenise@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,20/Sep/07,Thomas,welch,M,63,Valle-hondo,Philip65@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,21/Jan/20,Sara,grant,F,58,Arroyo-corralito,Jamesfritz@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,20/Sep/27,Shaun,clark,M,63,Alto-pencoso,Gramirez@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,21/Jan/06,Kathleen,thomas,F,98,Empalme-san-carlos,Thomaspaige@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,21/Feb/01,Donald,miller,M,48,Del-viso,Jeffreygreen@gmail.com
-universidad-abierta-interamericana,Contador-público-,20/Dec/23,Edward,guerrero,M,9,Bajo-de-raco,Oesparza@gmail.com
-universidad-abierta-interamericana,Bioquímica,20/Nov/09,William,richard,M,31,Alto-de-leiva,Sanchezkaitlin@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-planificación-y-diseño-del-paisaje,20/Nov/26,Keith,davis,M,15,El-perdido-est-jose-guisasola,Flowersdaniel@yahoo.com
-universidad-abierta-interamericana,Contador-público-,20/Sep/23,Karen,parker,F,86,Barrio-garin-norte,Jchen@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-psicología,21/Jan/12,Robert,barnett,M,15,Gobernador-lanusse,Dboyer@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,20/Sep/18,Brittney,cooper,F,16,Colonia-san-manuel,Kingkevin@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-sociología-,20/Dec/22,Ronald,tate,M,28,Laguna-del-barro,Lisa10@yahoo.com
-universidad-abierta-interamericana,Contador-público-,20/Nov/30,Courtney,rose,F,23,Aldea-santa-maria,Yholder@yahoo.com
-universidad-abierta-interamericana,Ciencias-veterinarias,20/Dec/17,Brandy,harris,F,12,Puente-del-inca,Emilysanford@gmail.com
-universidad-abierta-interamericana,Diseño-industrial,20/Oct/03,Thomas,price,M,9,Arroyo-molino,Jimmy43@hotmail.com
-universidad-abierta-interamericana,Actuario-,20/Oct/16,Melanie,lynn,F,66,Capitan-castro,Kenneth82@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-psicología,20/Sep/16,Louis,becker,M,13,Moron,Gthomas@hotmail.com
-universidad-abierta-interamericana,Farmacia,20/Oct/12,Aaron,brown,M,88,Colonia-los-sauces,Hannahbaker@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,20/Dec/25,Lee,nelson,M,22,Bahia-cracher,Benderamanda@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,20/Sep/25,Dennis,fleming,M,42,Adrogue,Espinozaevan@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,20/Sep/24,Rebecca,dixon,F,6,Chovet,Martha74@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-biológicas,20/Dec/05,Todd,lin,M,58,Colonia-devoto,Whitemarilyn@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,20/Oct/17,Justin,garcia,M,62,Campo-sabate,Holmesrobin@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-relaciones-del-trabajo-,20/Nov/08,Shawn,wilkins,M,12,Cañadon-leon,Bhoffman@yahoo.com
-universidad-abierta-interamericana,Agronomía,20/Dec/19,Jennifer,jones,F,41,2-de-julio,Psanchez@hotmail.com
-universidad-abierta-interamericana,Diseño-industrial,20/Dec/04,Sarah,andrews,F,8,Alanices,Cookjohn@hotmail.com
-universidad-abierta-interamericana,Bioquímica,20/Dec/11,John,herrera,M,51,Arroyo-fedor,Amy13@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-planificación-y-diseño-del-paisaje,20/Nov/24,Melissa,roberts,F,13,Acostilla,Emilyfields@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-sociología-,20/Nov/15,Dustin,jackson,M,57,Barrio-jardin-luzuriaga,Joshua47@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-planificación-y-diseño-del-paisaje,20/Sep/16,Shelly,daniel,F,40,Colonia-arocena-ina,Austindalton@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-kinesiología-y-fisiatría,20/Sep/16,Eric,mooney,M,10,Colonia-josefa,Ryanedward@yahoo.com
-universidad-abierta-interamericana,Ingeniería-mecánica,20/Sep/09,Sandra,terry,F,78,Bahia-langara,Yrodriguez@hotmail.com
-universidad-abierta-interamericana,Arquitectura,20/Dec/03,Jeremy,smith,M,76,Alarcon,Bwright@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-kinesiología-y-fisiatría,20/Dec/21,John,casey,M,31,28-de-noviembre,Halejames@gmail.com
-universidad-abierta-interamericana,Ingeniería-en-informática,20/Nov/26,Michelle,espinoza,F,7,Agua-de-la-mula,Veronicajohnson@hotmail.com
-universidad-abierta-interamericana,Ciencias-veterinarias,20/Oct/04,Rachel,berger,F,70,Colman,Pamelahays@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,20/Dec/19,Shannon,yoder,F,32,Dina-huapi,Kpatterson@hotmail.com
-universidad-abierta-interamericana,Diseño-industrial,20/Dec/06,Rebecca,santiago,F,12,Bocas,Andrewbrown@hotmail.com
-universidad-abierta-interamericana,Farmacia,20/Sep/13,Jackie,patrick,F,23,Alto-las-lechuzas,Yvonnehayes@yahoo.com
-universidad-abierta-interamericana,Farmacia,20/Oct/03,Stanley,norris,M,61,Colonia-matilde,Joneskenneth@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-biológicas,20/Nov/09,Amanda,ruiz,F,88,Olascoaga,Suarezwendy@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-artes,20/Dec/03,Stephanie,nguyen,F,10,Mariano-acosta,Johnmckinney@hotmail.com
-universidad-abierta-interamericana,Contador-público-,20/Sep/24,Joseph,adkins,M,18,Chumbicha,Hdoyle@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-computación,20/Dec/23,Timothy,vance,M,8,El-cenizo,Jadams@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-planificación-y-diseño-del-paisaje,20/Oct/25,Joel,anderson,M,55,Casablanca,Matthew26@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,20/Dec/04,Rachel,tucker,F,80,Isla-los-laureles,Jamiegarcia@yahoo.com
-universidad-abierta-interamericana,Contador-público-,20/Oct/28,John,reeves,M,63,Esc-nav-militar-rio-sant,Clayjames@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,20/Nov/14,Michael,leon,M,47,Puesto-de-isla,Lucasmassey@yahoo.com
-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,20/Dec/24,Dakota,moses,M,42,Comandante-granville,Tonysalinas@hotmail.com
-universidad-abierta-interamericana,Bioquímica,20/Sep/05,Derek,clark,M,75,Adrian-maturano,Jason73@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-educación-,20/Oct/10,Katie,dalton,F,83,Casimiro-gomez,Lopezmichael@hotmail.com
-universidad-abierta-interamericana,Ciencias-veterinarias,20/Oct/02,Tina,olson,F,59,Ricardo-rojas,Uobrien@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-artes,20/Dec/26,Ryan,larson,M,86,Colonia-la-marta,Jeffrey53@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-relaciones-del-trabajo-,21/Jan/30,Cynthia,white,F,89,Esmeralda,Linda30@yahoo.com
-universidad-abierta-interamericana,Agronomía,20/Nov/21,April,patel,F,31,Membrillar,Kdominguez@yahoo.com
-universidad-abierta-interamericana,Actuario-,20/Oct/24,Christopher,miller,M,16,Arroyo,Kelleyandrew@hotmail.com
-universidad-abierta-interamericana,Diseño-industrial,20/Nov/14,Jessica,anderson,F,14,General-gutierrez,Markmiller@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-producción-de-bioimagenes,20/Dec/03,Rhonda,collins,F,38,Campo-castro,Hoffmanjonathan@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-artes,20/Nov/17,Miss,becky,F,71,Estacion-saladas,Christineross@gmail.com
-universidad-abierta-interamericana,Ingeniería-electrónica,21/Jan/25,Tina,lee,F,52,Indio-rico,Watsonmary@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,20/Oct/27,Rachael,thomas,F,16,Kilometro-208,Chrisphillips@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-planificación-y-diseño-del-paisaje,20/Dec/10,Julia,nelson,F,22,An-aike,Lisa94@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,20/Nov/20,Heather,price,F,52,El-perdido-est-jose-guisasola,Milesstephen@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,20/Dec/21,Sherry,durham,F,0,Abra-rica,Rramirez@yahoo.com
-universidad-abierta-interamericana,Técnico-para-bioterios-,20/Sep/10,John,jordan,M,95,Monte-chingolo,Tasha78@hotmail.com
-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,20/Nov/26,Mikayla,wright,F,97,El-brete,Xbean@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-administración-,21/Jan/02,Julie,bradford,F,68,Alto-verde,Aschroeder@hotmail.com
-universidad-abierta-interamericana,Arquitectura,20/Dec/07,Daniel,shepard,M,14,Arroyo-del-pescado,Rogerstammy@hotmail.com
-universidad-abierta-interamericana,Contador-público-,20/Dec/03,Angela,miller,F,95,Arroyo-quintana,Hgrant@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-planificación-y-diseño-del-paisaje,21/Jan/05,Paul,ramirez,M,12,Centinela,Wardanna@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,20/Oct/16,Debbie,thompson,F,23,Avena,Tamara01@gmail.com
-universidad-abierta-interamericana,Ingeniería-en-informática,20/Oct/31,Debbie,weaver,F,73,Acheral,Hcalderon@hotmail.com
-universidad-abierta-interamericana,Ingeniería-en-informática,20/Nov/18,Alexandra,malone,F,36,23-de-agosto,Wobrien@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,20/Dec/29,Shannon,johnson,F,50,Paso-de-los-andes,Millerjames@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,20/Dec/28,Nicole,hicks,F,12,Campo-garcia,Mooresarah@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,20/Nov/25,Robert,vang,M,61,La-pastora,Williamsonvincent@yahoo.com
-universidad-abierta-interamericana,Contador-público-,20/Sep/26,Kevin,allen,M,87,Capihuas,Ddennis@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-artes,21/Jan/16,Heather,smith,F,80,Balde-ahumada,Ljimenez@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,21/Jan/18,Michael,lopez,M,4,Bouquet,Srich@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-computación,20/Dec/30,Tracy,livingston,F,47,Aguadita,Ibaker@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-sociología-,20/Oct/09,Sara,romero,F,12,Cañadon-caliente,Zjohnson@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-kinesiología-y-fisiatría,20/Sep/14,Mark,fischer,M,3,Puesto-de-isla,Lucasjillian@gmail.com
-universidad-abierta-interamericana,Contador-público-,20/Nov/24,Timothy,trevino,M,77,6-de-septiembre,Wooddaniel@yahoo.com
-universidad-abierta-interamericana,Arquitectura,20/Nov/11,Melanie,gray,F,29,Atalaya,Padillajason@yahoo.com
-universidad-abierta-interamericana,Actuario-,20/Nov/11,Gavin,acosta,M,47,Desvio-kilometro-234,Seanpotter@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,20/Nov/15,Mr.,derrick,M,2,Benitez,Georgeashley@gmail.com
-universidad-abierta-interamericana,Ingeniería-electrónica,20/Nov/17,Timothy,white,M,95,Arroyo-ceibo,Mpage@gmail.com
-universidad-abierta-interamericana,Agronomía,21/Jan/10,Dawn,shepard,F,63,Bahia-cracher,Burgessjoel@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,21/Jan/14,Craig,frey,M,14,El-cipres,Ebutler@hotmail.com
-universidad-abierta-interamericana,Arquitectura,20/Oct/13,William,smith,M,4,Alfalad,Sharonkent@gmail.com
-universidad-abierta-interamericana,Contador-público-,20/Dec/21,Jon,harris,M,47,Chiclana,Wmartin@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-sociología-,21/Jan/16,David,mcdaniel,M,1,Diaz,Nicholaserickson@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-kinesiología-y-fisiatría,20/Nov/01,Michael,johnson,M,5,Colpes,Nicolehamilton@gmail.com
-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,20/Oct/04,Patrick,edwards,M,49,Villa-santos-tesei,Brettmoore@gmail.com
-universidad-abierta-interamericana,Arquitectura,20/Oct/08,Laura,garcia,F,48,Los-gauchos,Jessica43@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-educación-,20/Oct/27,Jeffrey,vega,M,14,Alvarez-jonte,Seancortez@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,20/Oct/25,Mrs.,andrea,F,19,Balneario-la-caleta,Asims@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,20/Sep/26,Brittany,smith,F,7,Villa-saboya,Qmarquez@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,20/Oct/12,Bianca,wilson,F,15,Cantera-aguirre,Kimberlymccarthy@yahoo.com
-universidad-abierta-interamericana,Contador-público-,20/Sep/15,Susan,austin,F,36,Arroyo-claro,Brucejimenez@gmail.com
-universidad-abierta-interamericana,Diseño-industrial,20/Oct/15,James,hernandez,M,61,De-la-canal,Lesterlauren@gmail.com
-universidad-abierta-interamericana,Ingeniería-electrónica,20/Sep/07,Nicholas,ferguson,M,15,El-talar,Dominguezgabriel@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,20/Oct/05,Matthew,collins,M,81,Arrascaeta,Ibishop@hotmail.com
-universidad-abierta-interamericana,Medicina,20/Sep/19,Kevin,simpson,M,0,Aguas-verdes,Harriscynthia@yahoo.com
-universidad-abierta-interamericana,Bioquímica,20/Sep/21,Betty,dominguez,F,86,Caseros,Chase31@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,20/Sep/25,Jorge,graham,M,6,La-lucila-del-mar,Gloria41@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-sociología-,20/Nov/23,Scott,velasquez,M,10,Barrio-emir-ramon-juarez,Barbarajames@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,21/Jan/15,Ronald,russell,M,5,El-potrero,Tamara89@yahoo.com
-universidad-abierta-interamericana,Contador-público-,20/Nov/19,Madison,myers,F,43,Campo-gimenez,Jarnold@hotmail.com
-universidad-abierta-interamericana,Arquitectura,20/Sep/18,John,brown,M,83,La-legua,Michael09@yahoo.com
-universidad-abierta-interamericana,Bioquímica,20/Dec/11,Allison,johnson,F,13,Colonia-rusa,Nancymckinney@yahoo.com
-universidad-abierta-interamericana,Ingeniería-en-informática,20/Oct/28,Megan,pierce,F,40,Agua-de-las-palomas,Michellecollins@yahoo.com
-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,20/Oct/30,Amy,richard,F,22,Boeuf,Leahgriffin@hotmail.com
-universidad-abierta-interamericana,Diseño-industrial,20/Oct/19,James,williams,M,97,El-horno,Mayheather@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,20/Nov/04,Russell,valenzuela,M,56,Luis-chico,Lori30@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,20/Nov/25,Fred,villanueva,M,60,Costa-del-este,Isaiah66@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,21/Jan/16,Colin,jones,M,46,Arroyo-las-minas,Aspencer@gmail.com
-universidad-abierta-interamericana,Contador-público-,20/Dec/04,Daniel,davis,M,53,Cabure,Nicholas03@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,20/Sep/18,Sarah,webster,F,32,Cañada-la-rica,Todd56@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-kinesiología-y-fisiatría,20/Sep/02,Marvin,patterson,M,0,Aguas-buenas,Raymondterri@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-computación,20/Nov/05,Scott,downs,M,75,Dock-sud,Rachel34@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,20/Oct/31,Kelsey,oneal,F,16,Agua-del-simbol,Robertsonclayton@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-computación,20/Dec/24,Julia,rodriguez,F,54,Coronel-charlone,Dennisstephanie@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-computación,20/Oct/01,Tiffany,daniels,F,46,Centro-agricola-el-pato,Mhall@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-biológicas,20/Oct/09,Jesse,burke,M,11,Alegria,Stewartjohn@hotmail.com
