university,career,inscription_date,full_name,gender,age,postal_code,email
universidad de buenos aires,contador público ,21-Mar-14,lisa-keith,f,11,3214,dianacollier@yahoo.com
universidad de buenos aires,bioquímica,21-May-02,erin-cohen,f,-42,1674,sarahlopez@hotmail.com
universidad de buenos aires,agronomía,21-Oct-04,tim-lee,m,31,3450,cynthia48@hotmail.com
universidad de buenos aires,licenciatura en artes,20-Oct-18,rebecca-jackson,f,28,3432,murphynathaniel@gmail.com
universidad de buenos aires,ingeniería en informática,21-Jan-31,rebecca-ortiz,f,21,6075,carl60@hotmail.com
universidad de buenos aires,actuario ,21-Jun-19,katherine-orr,f,8,3530,watsonmaria@yahoo.com
universidad de buenos aires,licenciatura en gestión de agroalimentos,21-Dec-30,maria-miranda,f,37,5543,victoria60@yahoo.com
universidad de buenos aires,licenciatura en ciencias biológicas,20-Oct-28,melissa-jones,f,11,9301,katherine85@hotmail.com
universidad de buenos aires,diseño industrial,20-Sep-07,sara-gonzales,f,-5,5381,bennettroger@yahoo.com
universidad de buenos aires,licenciatura en ciencias de la computación,21-Dec-03,mary-rowe,f,-16,2500,ckelly@gmail.com
universidad de buenos aires,licenciatura en administración ,21-Mar-17,elizabeth-clarke,f,36,8124,eray@gmail.com
universidad de buenos aires,medicina,20-Nov-12,patricia-lewis,f,-19,1638,sarahwallace@yahoo.com
universidad de buenos aires,licenciatura en sociología ,20-Oct-07,linda-hunter,f,0,4618,rosscarol@yahoo.com
universidad de buenos aires,licenciatura en ciencias de la educación ,21-Nov-03,amanda-sanchez,f,33,7007,yrocha@yahoo.com
universidad de buenos aires,bioquímica,20-Nov-18,ashlee-marquez,f,15,3370,jason66@yahoo.com
universidad de buenos aires,licenciatura en terapia ocupacional,21-Jan-23,daniel-baker,m,52,2451,vmathis@yahoo.com
universidad de buenos aires,licenciatura en administración ,21-Sep-21,linda-foster,f,6,6417,troy55@gmail.com
universidad de buenos aires,diseño industrial,21-Sep-12,samantha-butler,f,-7,4145,imiller@yahoo.com
universidad de buenos aires,licenciatura en ciencias biológicas,21-Oct-10,ann-reyes,f,23,5722,jamesarmstrong@gmail.com
universidad de buenos aires,diseño de imagen y sonido,20-Oct-09,jo-dixon,f,18,6383,stephanie00@yahoo.com
universidad de buenos aires,arquitectura,20-Oct-17,christina-hall,f,-5,1981,lisa87@hotmail.com
universidad de buenos aires,licenciatura en ciencias de la computación,21-Dec-07,christopher-barnes,m,25,6403,brandon03@yahoo.com
universidad de buenos aires,farmacia,21-Nov-19,brian-mcintosh-md,m,10,2326,ethannguyen@yahoo.com
universidad de buenos aires,actuario ,21-Feb-02,anna-garcia,f,-28,6239,xevans@hotmail.com
universidad de buenos aires,licenciatura en ciencias antropológicas,21-Nov-03,scott-west,m,3,4743,duranjonathan@yahoo.com
universidad de buenos aires,licenciatura en ciencia y tecnología de alimentos,20-Sep-09,jessica-adams,f,-2,2218,andrea54@hotmail.com
universidad de buenos aires,licenciatura en ciencias geológicas,21-Sep-14,david-cervantes,m,11,4718,vanessabrown@gmail.com
universidad de buenos aires,ingeniería electrónica,21-Jun-18,edward-trujillo,m,-24,4101,travisbennett@yahoo.com
universidad de buenos aires,bioquímica,20-Sep-07,ian-curtis,m,-3,2113,patrick30@yahoo.com
universidad de buenos aires,licenciatura en ciencias geológicas,21-Feb-19,holly-jones,f,19,1849,mcintyreabigail@yahoo.com
universidad de buenos aires,técnico para bioterios ,21-Oct-23,samantha-dyer,f,-21,2441,pattersonsamantha@yahoo.com
universidad de buenos aires,licenciatura en ciencias antropológicas,21-Oct-19,christopher-lewis,m,28,4561,kphillips@yahoo.com
universidad de buenos aires,licenciatura en administración ,21-Aug-28,jason-harris,m,22,1621,swhite@yahoo.com
universidad de buenos aires,licenciatura en sociología ,20-Oct-19,patricia-green,f,13,3620,cynthiathomas@gmail.com
universidad de buenos aires,licenciatura en planificación y diseño del paisaje,21-Jan-24,mary-day,f,-14,3018,hillthomas@yahoo.com
universidad de buenos aires,ingeniería en informática,20-Sep-08,william-tucker,m,45,3048,scochran@yahoo.com
universidad de buenos aires,licenciatura en planificación y diseño del paisaje,21-Feb-10,john-lane,m,-37,7541,helen15@yahoo.com
universidad de buenos aires,agronomía,20-Sep-16,sean-mayo,m,23,7613,danielschristopher@yahoo.com
universidad de buenos aires,licenciatura en musicoterapia,20-Nov-12,lori-gonzalez,f,37,7531,yanderson@gmail.com
universidad de buenos aires,licenciatura en ciencias biológicas,21-Oct-31,crystal-jackson,f,4,3541,xlee@yahoo.com
universidad de buenos aires,técnico para bioterios ,20-Nov-23,kelly-brown,f,13,1631,brandon84@gmail.com
universidad de buenos aires,diseño industrial,21-Dec-12,kevin-howard,m,0,3136,sylvia10@yahoo.com
universidad de buenos aires,diseño industrial,21-May-31,jenna-rodriguez,f,41,4624,stacystark@yahoo.com
universidad de buenos aires,licenciatura en kinesiología y fisiatría,21-Apr-29,christopher-leon,m,5,2631,victoriatorres@gmail.com
universidad de buenos aires,licenciatura en musicoterapia,21-Mar-06,jonathan-bell,m,-17,6001,meganrice@yahoo.com
universidad de buenos aires,licenciatura en artes,21-Jan-01,lisa-thompson,f,7,2600,jared67@yahoo.com
universidad de buenos aires,licenciatura en ciencias biológicas,21-Aug-10,jason-cisneros,m,0,3136,cynthianash@hotmail.com
universidad de buenos aires,licenciatura en administración ,20-Nov-08,anna-munoz,f,-26,2341,mhawkins@yahoo.com
universidad de buenos aires,licenciatura en ciencias geológicas,21-May-10,nicole-schneider,f,-9,1659,stephaniesanchez@hotmail.com
universidad de buenos aires,licenciatura en kinesiología y fisiatría,21-Jan-29,megan-mitchell,f,-31,2808,gmann@gmail.com
universidad de buenos aires,licenciatura en psicología,21-Feb-13,jason-morales,m,24,3197,wayne38@gmail.com
universidad de buenos aires,licenciatura en kinesiología y fisiatría,21-Sep-15,mark-mckenzie,m,6,9303,linda17@hotmail.com
universidad de buenos aires,arquitectura,21-Mar-26,tracy-larsen,f,-39,3129,ramirezgarrett@yahoo.com
universidad de buenos aires,técnico para bioterios ,20-Nov-28,rebecca-singh,f,-13,2527,qbryant@gmail.com
universidad de buenos aires,diseño industrial,21-Feb-05,scott-kaufman,m,2,6537,justin92@gmail.com
universidad de buenos aires,licenciatura en artes,21-Mar-10,nicholas-thompson,m,15,3313,gcarr@yahoo.com
universidad de buenos aires,licenciatura en ciencias geológicas,21-Jan-23,carla-brown,f,-5,6605,xday@hotmail.com
universidad de buenos aires,licenciatura en psicología,20-Dec-15,teresa-hicks-md,f,-16,4235,curtisholloway@gmail.com
universidad de buenos aires,agronomía,21-Aug-05,julie-graham,f,-39,7221,christopherjones@gmail.com
universidad de buenos aires,licenciatura en terapia ocupacional,20-Sep-16,erin-wheeler,f,-7,1731,bhill@hotmail.com
universidad de buenos aires,medicina,20-Nov-27,matthew-little,m,0,5541,jennifer76@yahoo.com
universidad de buenos aires,licenciatura en producción de bioimagenes,21-Jan-01,gary-pearson,m,-27,3231,davidkelly@yahoo.com
universidad de buenos aires,diseño industrial,20-Sep-13,donna-barber,f,1,7501,tlawson@hotmail.com
universidad de buenos aires,ingeniería electrónica,21-May-20,jessica-cooper,f,3,1713,leealexis@yahoo.com
universidad de buenos aires,bioquímica,20-Nov-19,dustin-smith,m,-11,6279,sbeasley@gmail.com
universidad de buenos aires,farmacia,21-Jul-31,gina-bailey,f,6,2305,hromero@yahoo.com
universidad de buenos aires,farmacia,20-Oct-26,laura-gonzalez,f,-30,3194,marisa28@hotmail.com
universidad de buenos aires,licenciatura en terapia ocupacional,21-Feb-04,emily-odonnell,f,-35,1871,stacey07@gmail.com
universidad de buenos aires,licenciatura en relaciones del trabajo ,21-Mar-12,michael-nelson,m,-11,7530,williamhanson@hotmail.com
universidad de buenos aires,medicina,21-Aug-26,jose-holloway,m,43,3560,josephjason@yahoo.com
universidad de buenos aires,licenciatura en administración ,21-Jul-26,vanessa-rivers,f,-22,6205,gnichols@yahoo.com
universidad de buenos aires,licenciatura en producción de bioimagenes,21-Apr-28,suzanne-mason,f,14,3111,william49@yahoo.com
universidad de buenos aires,ciencias veterinarias,20-Sep-27,david-hardy,m,4,5359,jasonrichards@hotmail.com
universidad de buenos aires,licenciatura en ciencias biológicas,21-Dec-17,diane-russo,f,-7,3409,bsherman@yahoo.com
universidad de buenos aires,licenciatura en sociología ,20-Nov-28,brittany-robles-md,f,6,3109,josephgray@hotmail.com
universidad de buenos aires,licenciatura en ciencias ambientales,20-Oct-19,jeremy-hall,m,16,8505,mooresarah@yahoo.com
universidad de buenos aires,licenciatura en terapia ocupacional,21-Apr-10,sean-young,m,0,7404,cody78@gmail.com
universidad de buenos aires,ingeniería mecánica,21-Feb-24,caitlyn-richardson,f,-34,6338,nixonkeith@gmail.com
universidad de buenos aires,licenciatura en artes,21-Aug-22,dwayne-cooper,m,19,3046,mrodriguez@hotmail.com
universidad de buenos aires,licenciatura en planificación y diseño del paisaje,21-Nov-14,dominic-frank,m,-3,5831,hjohnson@hotmail.com
universidad de buenos aires,bioquímica,21-Jul-16,terri-baldwin,f,27,2204,aclark@hotmail.com
universidad de buenos aires,licenciatura en ciencias ambientales,21-May-10,sheri-wilson,f,51,9020,kylehinton@hotmail.com
universidad de buenos aires,licenciatura en ciencias ambientales,20-Sep-16,jose-michael,m,-22,3400,athompson@yahoo.com
universidad de buenos aires,farmacia,21-Feb-18,kevin-anderson,m,16,8303,moorepatrick@hotmail.com
universidad de buenos aires,diseño de imagen y sonido,21-Jan-04,breanna-banks,f,13,5835,rachel57@yahoo.com
universidad de buenos aires,licenciatura en ciencias de la computación,21-Jan-16,micheal-kennedy,m,27,1900,squinn@yahoo.com
universidad de buenos aires,licenciatura en relaciones del trabajo ,21-May-10,melody-blackwell,f,40,6465,ymyers@gmail.com
universidad de buenos aires,licenciatura en psicología,21-Nov-11,blake-washington-phd,m,-29,9035,dbest@yahoo.com
universidad de buenos aires,técnico para bioterios ,21-Jul-03,jason-farrell,m,-13,8204,jonathansmith@gmail.com
universidad de buenos aires,diseño de imagen y sonido,21-Jun-02,david-gallagher,m,-31,5733,johnsonkimberly@gmail.com
universidad de buenos aires,licenciatura en ciencias biológicas,21-Oct-02,daniel-matthews,m,-22,5473,fernando04@yahoo.com
universidad de buenos aires,diseño industrial,20-Nov-22,joanne-foster,f,37,4105,angela57@gmail.com
universidad de buenos aires,licenciatura en musicoterapia,21-Jun-17,jose-harrison,m,-22,8334,jayberg@hotmail.com
universidad de buenos aires,licenciatura en ciencias de la computación,21-Jul-01,stephanie-spencer,f,30,2311,wdonaldson@yahoo.com
universidad de buenos aires,licenciatura en planificación y diseño del paisaje,21-Jan-01,steve-farmer,m,37,5707,hilljerome@gmail.com
universidad de buenos aires,ingeniería mecánica,21-Oct-07,elizabeth-davidson,f,0,5735,brandon27@gmail.com
universidad de buenos aires,licenciatura en kinesiología y fisiatría,20-Sep-30,morgan-mcdowell,f,-47,4155,williamsernest@hotmail.com
universidad de buenos aires,ingeniería electrónica,21-Mar-09,trevor-reynolds,m,22,5363,christinesanchez@gmail.com
universidad de buenos aires,licenciatura en musicoterapia,21-Feb-23,steven-sheppard,m,-17,1755,cannonsabrina@gmail.com
universidad de buenos aires,ingeniería electrónica,21-Sep-25,jessica-hernandez,f,-47,9421,priceangela@yahoo.com
universidad de buenos aires,licenciatura en terapia ocupacional,20-Oct-03,kara-roberts,f,4,3103,paul63@hotmail.com
universidad de buenos aires,licenciatura en psicología,20-Oct-20,joshua-edwards,m,40,7150,elizabethcannon@gmail.com
universidad de buenos aires,ingeniería en informática,21-Jul-24,mr.-kevin-brown,m,24,6727,bryanpham@gmail.com
universidad de buenos aires,bioquímica,21-Jan-11,jordan-cox,f,29,3018,brianwalsh@gmail.com
universidad de buenos aires,contador público ,21-Apr-22,mason-frederick,m,34,1646,staceysullivan@gmail.com
universidad de buenos aires,licenciatura en artes,21-Dec-21,douglas-wilson,m,28,6401,rebecca39@gmail.com
universidad de buenos aires,ciencias veterinarias,21-Aug-24,kelly-thomas,f,3,1643,hessamy@hotmail.com
universidad de buenos aires,bioquímica,21-Jul-03,hannah-ruiz,f,-38,6303,jennifer75@yahoo.com
universidad de buenos aires,medicina,21-May-03,sarah-smith,f,-20,4115,oflores@yahoo.com
universidad de buenos aires,licenciatura en ciencias de la educación ,21-Jul-29,jacob-stewart,m,-39,3181,jnorris@yahoo.com
universidad de buenos aires,licenciatura en sociología ,21-Feb-13,mark-acosta,m,-21,6063,wendy18@gmail.com
universidad de buenos aires,medicina,21-May-28,richard-little,m,27,8326,brandimorris@yahoo.com
universidad de buenos aires,técnico para bioterios ,20-Oct-29,todd-vasquez,m,-37,2800,spencerphillip@hotmail.com
universidad de buenos aires,licenciatura en musicoterapia,20-Oct-18,chelsea-carter,f,-22,2401,maciaselizabeth@yahoo.com
universidad de buenos aires,ingeniería electrónica,21-Jul-02,cassandra-farley,f,20,4172,christopher74@yahoo.com
universidad de buenos aires,licenciatura en kinesiología y fisiatría,21-Feb-17,andrew-ingram,m,4,5773,joshua65@yahoo.com
universidad de buenos aires,licenciatura en ciencias ambientales,21-Jan-01,steven-montgomery,m,-35,4724,meganbell@gmail.com
universidad de buenos aires,licenciatura en artes,20-Dec-26,sara-valdez,f,3,8521,albert90@hotmail.com
universidad de buenos aires,licenciatura en ciencias ambientales,20-Dec-31,craig-vaughn,m,-24,4111,amandawise@gmail.com
universidad de buenos aires,licenciatura en producción de bioimagenes,20-Sep-30,kimberly-walton-dvm,f,24,1625,brian12@gmail.com
universidad de buenos aires,ciencias veterinarias,21-Feb-10,jason-miller,m,14,8203,acostaheather@gmail.com
universidad de buenos aires,licenciatura en kinesiología y fisiatría,21-Apr-26,christina-brown,f,-29,6235,cmack@yahoo.com
universidad de buenos aires,licenciatura en sociología ,21-Sep-17,ashley-barnes,f,-31,2741,david85@yahoo.com
universidad de buenos aires,licenciatura en sociología ,21-Jun-08,kevin-wang,m,28,2907,vedwards@hotmail.com
universidad de buenos aires,ingeniería mecánica,21-Oct-20,donna-wilson,f,-30,4624,omcdonald@yahoo.com
universidad de buenos aires,bioquímica,21-Jun-20,elizabeth-gomez,f,-12,6559,john98@gmail.com
universidad de buenos aires,ingeniería en informática,21-Jan-15,benjamin-morris,m,28,1704,oparker@yahoo.com
universidad de buenos aires,farmacia,20-Oct-12,suzanne-morgan,f,15,9405,jennifer23@hotmail.com
universidad de buenos aires,licenciatura en ciencia política ,21-May-15,ashley-johnson,f,-21,5543,youngfrancisco@yahoo.com
universidad de buenos aires,agronomía,20-Oct-16,patrick-hughes,m,-24,4146,ujones@hotmail.com
universidad de buenos aires,arquitectura,21-Dec-17,courtney-crawford,f,1,4726,teresa56@gmail.com
universidad de buenos aires,licenciatura en kinesiología y fisiatría,20-Oct-16,michael-wang,m,25,2204,heidi44@yahoo.com
universidad de buenos aires,licenciatura en planificación y diseño del paisaje,21-Jan-12,erica-snyder,f,-45,7300,kporter@hotmail.com
universidad de buenos aires,licenciatura en sociología ,21-Nov-19,angela-thompson,f,19,2147,fschultz@yahoo.com
universidad de buenos aires,licenciatura en producción de bioimagenes,21-Aug-11,connor-bowers,m,8,2703,njohnson@gmail.com
universidad de buenos aires,técnico para bioterios ,20-Oct-18,matthew-owens,m,-37,5612,omarshall@hotmail.com
universidad de buenos aires,técnico para bioterios ,20-Oct-17,matthew-lawson,m,37,4147,lesliewebster@gmail.com
universidad de buenos aires,licenciatura en ciencias de la educación ,20-Oct-13,brian-robinson,m,-15,8136,khall@gmail.com
universidad de buenos aires,agronomía,20-Sep-12,maria-schaefer,f,-8,3029,jeffrey18@hotmail.com
universidad de buenos aires,licenciatura en producción de bioimagenes,20-Oct-02,ashlee-williams,f,48,4159,rickmoses@gmail.com
universidad de buenos aires,licenciatura en artes,20-Dec-21,matthew-ortiz,m,9,2252,donna40@gmail.com
universidad de buenos aires,diseño industrial,21-Jan-02,chad-norris,m,32,2633,mjohnson@gmail.com
universidad de buenos aires,licenciatura en ciencias biológicas,21-Feb-13,jeremy-miller,m,-8,4134,karenshelton@gmail.com
universidad de buenos aires,diseño industrial,21-Feb-03,jon-gallegos,m,2,5598,tyler17@gmail.com
universidad de buenos aires,ingeniería mecánica,21-Sep-19,mrs.-heather-rocha,f,24,4600,dorothymunoz@yahoo.com
universidad de buenos aires,licenciatura en relaciones del trabajo ,21-May-01,michael-smith,m,15,1896,robertkaufman@yahoo.com
universidad de buenos aires,actuario ,20-Oct-19,jason-mendez,m,-1,3246,barbarabennett@gmail.com
universidad de buenos aires,licenciatura en sociología ,20-Oct-27,amy-taylor,f,0,7412,marie74@hotmail.com
universidad de buenos aires,bioquímica,21-Jun-08,anthony-browning,m,42,8153,garciaamanda@gmail.com
universidad de buenos aires,licenciatura en ciencias antropológicas,20-Sep-02,sabrina-mcneil,f,-4,2204,jasonavila@gmail.com
universidad de buenos aires,licenciatura en ciencias antropológicas,21-Jul-09,kimberly-liu,f,36,4184,nhill@gmail.com
universidad de buenos aires,medicina,20-Dec-09,morgan-perez,f,3,8181,jasmine34@yahoo.com
universidad de buenos aires,licenciatura en ciencia y tecnología de alimentos,21-Apr-15,john-king,m,-19,6515,derekmartin@yahoo.com
universidad de buenos aires,licenciatura en ciencias de la computación,21-Aug-25,jason-chung,m,-32,5573,johnsondawn@yahoo.com
universidad de buenos aires,licenciatura en kinesiología y fisiatría,20-Nov-28,emily-moss,f,-24,6338,nancy23@gmail.com
