university,career,inscription_date,first_name,last_name,gender,age,postal_code,location,email
universidad de buenos aires,licenciatura en relaciones del trabajo,2021-05-01,michael,smith,male,83,3524,el campamento,nguyendanny@yahoo.com
universidad de buenos aires,ingeniería en informática,2021-08-13,michael,vincent,male,68,1759,gonzalez catan,timothygibson@gmail.com
universidad de buenos aires,licenciatura en ciencias de la computación,2021-05-02,patrick,lane,male,68,1643,beccar,christopher31@hotmail.com
universidad de buenos aires,licenciatura en ciencias biológicas,2021-10-13,vanessa,evans,female,7,6600,kilometro 125,samuelreese@yahoo.com
universidad de buenos aires,farmacia,2021-06-30,bobby,smith,male,35,3103,aldea santafecina,hessmatthew@hotmail.com
universidad de buenos aires,licenciatura en ciencias de la computación,2021-04-08,amy,leach,female,21,9007,el jaguel,campbelljerome@gmail.com
universidad de buenos aires,ingeniería electrónica,2020-10-31,brandi,reese,female,2,8347,arroyo cahunco,tonyamahoney@yahoo.com
universidad de buenos aires,medicina,2021-12-29,howard,burch,male,31,6561,blanca grande,garrett88@hotmail.com
universidad de buenos aires,bioquímica,2021-11-20,roberto,garner,male,1,6022,la oriental,jillian82@hotmail.com
universidad de buenos aires,licenciatura en terapia ocupacional,2021-05-11,ian,neal,male,69,2503,villa eloisa,rayamanda@gmail.com
universidad de buenos aires,licenciatura en artes,2020-09-26,robert,lowe,male,91,2438,frontera,cody48@gmail.com
universidad de buenos aires,diseño de imagen y sonido,2021-10-01,andrew,montgomery,male,32,2309,colonia reina margarita,whitneymoreno@gmail.com
universidad de buenos aires,licenciatura en ciencias antropológicas,2020-10-27,denise,weaver,female,40,4434,anta,bellamanda@yahoo.com
universidad de buenos aires,medicina,2020-12-21,brianna,macias,female,98,2222,diaz,ejackson@yahoo.com
universidad de buenos aires,ingeniería electrónica,2021-03-28,sheri,lin,female,76,3505,arroyo quintana,jonesmarco@yahoo.com
universidad de buenos aires,licenciatura en ciencia política,2020-10-26,christine,schmidt,female,8,3376,gobernador lanusse,mthomas@hotmail.com
universidad de buenos aires,actuario,2021-06-08,michael,jones,male,97,3342,aguapey,smithjenna@gmail.com
universidad de buenos aires,actuario,2021-06-29,karen,williams,female,12,3174,altamirano sud,melody84@gmail.com
universidad de buenos aires,licenciatura en relaciones del trabajo,2021-12-08,randy,ward,male,86,1828,banfield,jasonestrada@yahoo.com
universidad de buenos aires,licenciatura en ciencia y tecnología de alimentos,2020-10-21,gina,morrow,female,15,1602,florida,aparker@hotmail.com
universidad de buenos aires,licenciatura en sociología,2021-11-13,timothy,davis,male,54,1874,villa dominico,bryan44@hotmail.com
universidad de buenos aires,medicina,2020-11-08,dennis,moore,male,1,8407,correntoso,tarafisher@yahoo.com
universidad de buenos aires,licenciatura en ciencias de la computación,2020-10-01,susan,erickson,female,71,2900,san nicolas de los arroyos,tsmith@hotmail.com
universidad de buenos aires,licenciatura en ciencias ambientales,2021-11-08,mark,chavez,male,17,6337,ingeniero thompson,jeffreywatts@yahoo.com
universidad de buenos aires,licenciatura en administración,2021-11-16,susan,nelson,female,69,7113,la lucila del mar,xthompson@yahoo.com
universidad de buenos aires,licenciatura en psicología,2021-10-12,eric,elliott,male,61,6325,colonia devoto,philip96@yahoo.com
universidad de buenos aires,medicina,2021-04-22,julie,williams,female,12,7265,cazon,freemanlauren@gmail.com
universidad de buenos aires,licenciatura en ciencias antropológicas,2020-11-15,daniel,chandler,male,8,2501,berretta,rscott@yahoo.com
universidad de buenos aires,actuario,2020-12-25,janice,zimmerman,female,47,3433,carrizal norte,teresapowell@yahoo.com
universidad de buenos aires,actuario,2020-10-10,susan,cole,female,55,7301,ariel,brian64@yahoo.com
universidad de buenos aires,licenciatura en ciencias ambientales,2021-08-30,benjamin,harding,male,4,2401,castelar,imorton@yahoo.com
universidad de buenos aires,bioquímica,2021-05-05,justin,schmidt,male,82,3730,cabral,rbeasley@hotmail.com
universidad de buenos aires,licenciatura en producción de bioimagenes,2020-10-13,mark,quinn,male,4,3017,bajo las tunas,elizabethcollins@hotmail.com
universidad de buenos aires,ciencias veterinarias,2021-03-05,john,olson,male,66,2170,candelaria sud,wgross@hotmail.com
universidad de buenos aires,ingeniería en informática,2021-10-30,brittany,taylor,female,92,8154,calvo,elizabeth75@hotmail.com
universidad de buenos aires,licenciatura en administración,2020-12-07,jonathan,stephens,male,20,5381,bella vista,john64@hotmail.com
universidad de buenos aires,licenciatura en ciencia y tecnología de alimentos,2021-01-08,virginia,bates,female,75,8336,gobernador duval,nnorris@hotmail.com
universidad de buenos aires,licenciatura en relaciones del trabajo,2021-06-10,beverly,anderson,female,9,6381,campo caretto,zbailey@yahoo.com
universidad de buenos aires,licenciatura en gestión de agroalimentos,2020-12-22,mary,rice,female,7,4700,banda varela,lesteven@yahoo.com
universidad de buenos aires,licenciatura en artes,2021-04-28,lynn,turner,female,13,1854,longchamps,anthony60@gmail.com
universidad de buenos aires,licenciatura en ciencias de la computación,2021-09-08,thomas,barajas,male,88,5340,agua grande,lawrencejessica@yahoo.com
universidad de buenos aires,ciencias veterinarias,2021-09-26,lauren,barnes,female,34,1872,sarandi,johnsonclifford@yahoo.com
universidad de buenos aires,licenciatura en musicoterapia,2021-11-23,hannah,hunt,female,12,2201,ricardone,patellori@gmail.com
universidad de buenos aires,licenciatura en relaciones del trabajo,2020-12-24,donald,snyder,male,84,3203,arroyo grande,deborah53@yahoo.com
universidad de buenos aires,licenciatura en ciencias geológicas,2021-12-22,brandon,diaz,male,98,3180,diego lopez,riveraalexandra@yahoo.com
universidad de buenos aires,medicina,2021-09-07,alicia,fields,female,87,2938,alsina,danny10@hotmail.com
universidad de buenos aires,medicina,2021-06-18,elizabeth,jones,female,62,2124,22 de mayo,lcannon@yahoo.com
universidad de buenos aires,licenciatura en artes,2021-04-21,christina,boone,female,86,5881,cañada la negra,lori31@hotmail.com
universidad de buenos aires,licenciatura en relaciones del trabajo,2021-07-16,brendan,ramirez,male,93,4707,chañarcito,torresaaron@gmail.com
universidad de buenos aires,licenciatura en musicoterapia,2020-12-22,thomas,hill,male,55,8328,allen,jamesrobertson@gmail.com
universidad de buenos aires,licenciatura en gestión de agroalimentos,2021-12-07,jeanette,patrick,female,49,6106,aaron castellanos,cynthiaromero@yahoo.com
universidad de buenos aires,licenciatura en ciencias de la educación,2021-06-01,carrie,estrada,female,14,1774,la salada,uthomas@yahoo.com
universidad de buenos aires,ingeniería mecánica,2020-09-08,evan,miller,male,40,3400,bañado norte,kathrynhill@gmail.com
universidad de buenos aires,licenciatura en relaciones del trabajo,2021-05-24,jasmine,moss,female,15,8117,alferez san martin,kchristensen@yahoo.com
universidad de buenos aires,licenciatura en ciencias ambientales,2020-09-11,tammy,alvarado,female,1,2301,bella italia,garrettdavis@yahoo.com
universidad de buenos aires,licenciatura en ciencias ambientales,2021-09-25,zachary,vasquez,male,73,8403,alicura,william43@hotmail.com
universidad de buenos aires,ingeniería electrónica,2021-05-15,jacob,freeman,male,95,1761,20 de junio,claytonevan@hotmail.com
universidad de buenos aires,licenciatura en relaciones del trabajo,2021-07-07,debra,jones,female,75,9011,bahia langara,bakerdavid@hotmail.com
universidad de buenos aires,diseño industrial,2021-05-11,elizabeth,green,female,3,3433,carrizal norte,christopher48@gmail.com
universidad de buenos aires,técnico para bioterios,2021-05-30,tammy,lin,female,93,1659,campo de mayo,anthonypalmer@gmail.com
universidad de buenos aires,medicina,2020-09-15,tonya,brown,female,10,6652,olascoaga,nbuck@gmail.com
universidad de buenos aires,diseño industrial,2021-12-08,jason,phillips,male,4,2633,chovet,johnsontodd@hotmail.com
universidad de buenos aires,licenciatura en kinesiología y fisiatría,2021-12-29,janet,keith,female,13,2527,colonia san francisco,teresasloan@hotmail.com
universidad de buenos aires,ingeniería mecánica,2021-05-21,melissa,henry,female,29,4137,abra baya,tararobertson@gmail.com
universidad de buenos aires,arquitectura,2021-02-06,jenna,hogan,female,45,3531,colonia aborigen,jwalker@yahoo.com
universidad de buenos aires,licenciatura en kinesiología y fisiatría,2021-10-26,samuel,williams,male,71,7600,barrio emir ramon juarez,thomas51@hotmail.com
universidad de buenos aires,licenciatura en ciencias antropológicas,2021-10-24,eric,jackson,male,75,3070,dho,morenoderek@hotmail.com
universidad de buenos aires,diseño industrial,2020-09-03,tina,mendoza,female,60,3112,colonia loma negra,carlsonbrian@hotmail.com
universidad de buenos aires,licenciatura en psicología,2020-09-04,brenda,williams,female,62,8132,balneario chapalco,burtonamanda@hotmail.com
universidad de buenos aires,licenciatura en producción de bioimagenes,2021-09-02,samantha,williams,female,5,3304,barrio don santiago,anthony77@hotmail.com
universidad de buenos aires,licenciatura en ciencias ambientales,2020-09-30,brittany,rivera,female,84,8183,avestruz,oatkins@gmail.com
universidad de buenos aires,licenciatura en relaciones del trabajo,2021-10-28,matthew,brown,male,65,1723,mariano acosta,chadjefferson@gmail.com
universidad de buenos aires,arquitectura,2021-09-03,nancy,gomez,female,28,1653,villa ballester,lanedale@hotmail.com
universidad de buenos aires,licenciatura en ciencia y tecnología de alimentos,2020-12-13,antonio,johnson,male,80,7011,aneque grande,olsonnancy@hotmail.com
universidad de buenos aires,licenciatura en ciencias antropológicas,2021-09-20,brandon,williams,male,95,6330,arturo almaraz,joycegilmore@hotmail.com
universidad de buenos aires,licenciatura en ciencia y tecnología de alimentos,2021-04-21,thomas,harris,male,96,5750,alto de la leña,sarah28@hotmail.com
universidad de buenos aires,ingeniería electrónica,2021-02-28,thomas,adams,male,3,6503,desvio kilometro 234,smithnancy@yahoo.com
universidad de buenos aires,ingeniería mecánica,2021-05-04,janice,kennedy,female,33,3532,curandu,julie82@gmail.com
universidad de buenos aires,diseño de imagen y sonido,2021-02-18,joe,russell,male,5,1846,adrogue,hwilliams@yahoo.com
universidad de buenos aires,diseño industrial,2020-09-24,laura,tucker,female,6,6433,arturo vatteone,aaronmclaughlin@hotmail.com
universidad de buenos aires,ingeniería en informática,2021-02-16,denise,liu,female,99,6212,adolfo van praet,katelyn90@hotmail.com
universidad de buenos aires,diseño de imagen y sonido,2021-09-09,stephanie,barrett,female,78,4631,antiguo,brian48@yahoo.com
universidad de buenos aires,actuario,2021-04-08,william,thomas,male,97,8204,bernasconi,lisarogers@gmail.com
universidad de buenos aires,medicina,2021-07-25,curtis,vargas,male,58,6515,carlos maria naon,jacksonmary@hotmail.com
universidad de buenos aires,licenciatura en psicología,2021-04-01,jonathan,woods,male,10,1903,abasto,peterswilliam@hotmail.com
universidad de buenos aires,licenciatura en musicoterapia,2021-01-04,rebecca,strong,female,7,8305,aguada san roque,lambashlee@hotmail.com
universidad de buenos aires,licenciatura en relaciones del trabajo,2021-11-17,cindy,perez,female,67,6551,juan f ibarra,greg34@hotmail.com
universidad de buenos aires,agronomía,2021-03-02,jennifer,glover,female,99,1744,cuartel v,samantha11@gmail.com
universidad de buenos aires,agronomía,2021-11-22,kelli,hernandez,female,58,2156,arsenal de guerra san lorenzo,jimmy40@yahoo.com
universidad de buenos aires,contador público,2021-04-07,bethany,chandler,female,53,4113,acostilla,zmclaughlin@hotmail.com
universidad de buenos aires,actuario,2021-06-07,renee,norris,female,71,2713,manuel ocampo,christina27@yahoo.com
universidad de buenos aires,licenciatura en ciencias de la computación,2020-11-26,derek,silva,male,95,1659,campo de mayo,katrinaschmidt@gmail.com
universidad de buenos aires,licenciatura en administración,2021-04-14,jose,duncan,male,54,2257,colonia belgrano,lauraparker@gmail.com
universidad de buenos aires,licenciatura en ciencias antropológicas,2021-07-21,leslie,vasquez,female,68,8411,cascada los cantaros,nathaniel63@gmail.com
universidad de buenos aires,licenciatura en ciencias geológicas,2021-12-04,steven,quinn,male,49,6307,colonia la oracion,gharris@yahoo.com
universidad de buenos aires,licenciatura en kinesiología y fisiatría,2020-10-16,,randall,male,50,5501,cerrillos al sud,ybradford@yahoo.com
universidad de buenos aires,licenciatura en ciencias ambientales,2021-06-20,james,long,male,37,4184,bustamante,hollandjeffrey@hotmail.com
universidad de buenos aires,ingeniería en informática,2021-03-24,andrea,mcmillan,female,92,4643,antiguyos,mark86@gmail.com
universidad de buenos aires,arquitectura,2020-10-05,luke,miller,male,68,3117,aldea san antonio,jwilson@yahoo.com
universidad de buenos aires,licenciatura en ciencias de la educación,2021-08-23,matthew,martinez,male,16,5560,arroyo claro,qmcgrath@gmail.com
universidad de buenos aires,licenciatura en terapia ocupacional,2021-06-06,corey,rice,male,8,4626,angosto del perchel,charles85@hotmail.com
universidad de buenos aires,licenciatura en gestión de agroalimentos,2021-12-15,mary,cummings,female,6,2204,jesus maria,nicoleaguilar@gmail.com
universidad de buenos aires,bioquímica,2021-11-26,glenn,anderson,male,24,2313,colonia berlin,martinezgregory@yahoo.com
universidad de buenos aires,licenciatura en kinesiología y fisiatría,2021-04-03,brandon,long,male,18,3346,bacacay,igreen@yahoo.com
universidad de buenos aires,licenciatura en musicoterapia,2021-12-17,alexandra,carter,female,77,2456,esmeralda,moorejessica@yahoo.com
universidad de buenos aires,licenciatura en musicoterapia,2021-11-17,rachel,whitney,female,90,2347,colonia mackinlay,dwright@hotmail.com
universidad de buenos aires,licenciatura en ciencias ambientales,2021-09-14,zachary,welch,male,49,3565,arroyo del rey,idiaz@gmail.com
universidad de buenos aires,licenciatura en planificación y diseño del paisaje,2021-04-05,rhonda,gutierrez,female,6,7174,arroyo grande,allenivan@yahoo.com
universidad de buenos aires,actuario,2020-11-02,cynthia,ramos,female,83,6050,cuartel vii,veronica84@hotmail.com
universidad de buenos aires,licenciatura en artes,2021-08-06,eduardo,mitchell,male,32,5331,andalucia,hsanders@hotmail.com
universidad de buenos aires,medicina,2021-06-30,john,cox,male,3,2919,copacabana,william55@gmail.com
universidad de buenos aires,licenciatura en sociología,2020-11-10,brenda,robinson,female,9,9019,aguada escondida,raymond71@yahoo.com
universidad de buenos aires,licenciatura en ciencia y tecnología de alimentos,2021-06-17,ernest,white,male,44,2633,chovet,hernandezchristina@gmail.com
universidad de buenos aires,ingeniería mecánica,2021-04-07,bradley,johnson,male,68,2703,cabo san fermin,perrylauren@yahoo.com
universidad de buenos aires,técnico para bioterios,2021-03-30,andrew,watson,male,61,3023,cululu,katherineadkins@hotmail.com
universidad de buenos aires,ingeniería en informática,2021-02-09,benjamin,butler,male,28,8000,adela corti,ucollins@yahoo.com
universidad de buenos aires,ingeniería electrónica,2021-07-02,wendy,holland,female,20,7401,canteras de gregorini,vasquezjamie@gmail.com
